Row ID,Customer Name,Customer Segment,Order ID,Number of Records,Order Date,Order Priority,Order Quantity,Order Discount,Product Category,Product Container,Product Name,Product Sub-Category,Unit Price,Product Base Margin,Sales,Profit,Ship Date,Ship Mode,Shipping Cost,City,State,Region,Zip Code,Reached on Time
3334,Michael Granlund,Home Office,23844,1,7/6/2012,Not Specified,40,0.00,Office Supplies,Small Box,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,0.56,1861.36,627.85,7/8/2012,Regular Air,4.62,Coon Rapids,Minnesota,Central,55433,0
3335,Michael Granlund,Home Office,23844,1,7/6/2012,Not Specified,42,0.03,Office Supplies,Medium Box,Holmes HEPA Air Purifier,Appliances,21.78,0.50,937.62,187.2,7/8/2012,Regular Air,5.94,Coon Rapids,Minnesota,Central,55433,0
3336,Michael Granlund,Home Office,23844,1,7/6/2012,Not Specified,11,0.08,Office Supplies,Small Box,Avery 520,Labels,3.15,0.37,33.02,8.4,7/7/2012,Regular Air,0.5,Coon Rapids,Minnesota,Central,55433,0
3337,Darren Budd,Home Office,23847,1,11/9/2015,Not Specified,7,0.01,Technology,Small Box,2160i,Telephones and Communication,200.99,0.59,1278.6465,-396.165,11/11/2015,Regular Air,4.2,Austin,Texas,Central,78745,0
3338,Nicole Brennan,Home Office,23877,1,7/12/2012,Not Specified,31,0.07,Technology,Small Box,6120,Telephones and Communication,65.99,0.58,1624.5965,109.836,7/12/2012,Regular Air,8.8,Concord,California,West,94521,0
3339,Nicole Brennan,Home Office,23877,1,7/12/2012,Not Specified,35,0.00,Technology,Small Pack,TDK 4.7GB DVD-R,Computer Peripherals,10.01,0.41,381.36,128.03,7/14/2012,Express Air,1.99,Costa Mesa,California,West,92627,0
3340,Alyssa Crouse,Corporate,23906,1,9/20/2013,Critical,37,0.10,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,8.67,0.58,321.02,-11.88,9/21/2013,Express Air,3.5,Lake Oswego,Oregon,West,97035,1
3341,Julie Creighton,Corporate,23907,1,7/14/2014,Not Specified,7,0.05,Technology,Small Box,6190,Telephones and Communication,65.99,0.55,384.2,-164.461,7/14/2014,Regular Air,2.5,Ankeny,Iowa,Central,50021,1
3342,Christopher Conant,Home Office,23911,1,6/1/2015,Critical,21,0.10,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,122.99,0.74,2580.67,-1050.77,6/2/2015,Delivery Truck,70.2,Tacoma,Washington,West,98408,0
3343,Christopher Conant,Home Office,23911,1,6/1/2015,Critical,19,0.03,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,50.98,0.73,955.46,-79.05,6/2/2015,Regular Air,6.5,Tacoma,Washington,West,98408,1
3344,Christopher Conant,Home Office,23911,1,6/1/2015,Critical,3,0.00,Office Supplies,Small Box,Xerox 1906,Paper,35.44,0.38,121.26,-12.52,6/2/2015,Regular Air,7.5,Tacoma,Washington,West,98408,1
3345,Darrin Van Huff,Home Office,23936,1,12/17/2012,Medium,27,0.09,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,2.6,0.58,71.39,-39.33,12/19/2012,Regular Air,2.4,Henderson,Kentucky,South,42420,0
3346,Khloe Miller,Home Office,23940,1,4/8/2014,Medium,20,0.03,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,4.48,0.60,138.52,-895.24,4/9/2014,Regular Air,49,Royal Oak,Michigan,Central,48073,0
3347,Khloe Miller,Home Office,23940,1,4/8/2014,Medium,11,0.02,Furniture,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",Chairs & Chairmats,150.89,0.77,1735.59,-506.43,4/11/2014,Delivery Truck,60.2,Royal Oak,Michigan,Central,48073,1
3348,Cindy Stewart,Corporate,23943,1,6/23/2014,Critical,24,0.03,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,15.94,0.55,376.53,3.44,6/25/2014,Regular Air,5.45,Prescott,Arizona,West,86301,0
3349,Tracy Poddar,Corporate,23968,1,3/4/2014,Critical,19,0.05,Office Supplies,Small Box,Xerox 226,Paper,6.48,0.37,127.48,-41.99,3/7/2014,Regular Air,5.84,Bergenfield,New Jersey,East,7621,0
3350,Cynthia Arntzen,Home Office,23971,1,11/21/2012,Critical,5,0.00,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,11.97,0.58,66.63,-16.92,11/24/2012,Regular Air,4.98,Abilene,Texas,Central,79605,0
3351,Dan Campbell,Corporate,24003,1,10/31/2012,Critical,49,0.06,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,1.76,0.56,87.44,1.33,11/2/2012,Regular Air,0.7,Branford,Connecticut,East,6405,0
3352,Dan Campbell,Corporate,24003,1,10/31/2012,Critical,50,0.02,Office Supplies,Small Box,2300 Heavy-Duty Transfer File Systems by Perma,Storage & Organization,24.98,0.66,1318.49,4.69,11/1/2012,Regular Air,8.79,Danbury,Connecticut,East,6810,0
3353,Dan Campbell,Corporate,24003,1,10/31/2012,Critical,9,0.06,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,1.26,0.81,11.89,-6.12,10/31/2012,Regular Air,0.7,Hacienda Heights,California,West,91745,0
3354,Dan Campbell,Corporate,24003,1,10/31/2012,Critical,4,0.05,Technology,Wrap Bag,Accessory41,Telephones and Communication,35.99,0.38,129.7865,-116.512,11/2/2012,Express Air,5.99,Lewiston,Maine,East,4240,0
3355,Joy Bell,Home Office,24007,1,8/26/2013,Low,26,0.08,Technology,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,20.89,0.48,531.66,135.65,9/2/2013,Regular Air,1.99,Evanston,Illinois,Central,60201,0
3356,Joy Bell,Home Office,24007,1,8/26/2013,Low,28,0.06,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,11.58,0.35,317.85,-13.95,9/2/2013,Regular Air,6.97,Evanston,Illinois,Central,60201,1
3357,Joy Bell,Home Office,24007,1,8/26/2013,Low,42,0.09,Office Supplies,Small Box,Avery 506,Labels,4.13,0.39,163.08,66.17,8/30/2013,Regular Air,0.5,Evanston,Illinois,Central,60201,0
3358,Steven Ward,Consumer,24033,1,1/2/2014,High,50,0.00,Furniture,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Office Furnishings,23.99,0.62,1227.18,-252.53,1/4/2014,Delivery Truck,15.68,Oakland Park,Florida,South,33334,1
3359,Jack Lebron,Corporate,24038,1,6/20/2014,High,38,0.10,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,2.78,0.45,103.07,-0.95,6/22/2014,Regular Air,1.34,Plainfield,Illinois,Central,60544,0
3360,Jack Lebron,Corporate,24038,1,6/20/2014,High,15,0.00,Technology,Small Box,8860,Telephones and Communication,65.99,0.56,896.1805,82.044,6/22/2014,Express Air,5.26,Portage,Indiana,Central,46368,0
3361,Sean Wendt,Corporate,24039,1,7/17/2015,Not Specified,5,0.10,Technology,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,40.98,0.44,199.16,-64.87,7/19/2015,Regular Air,1.99,Minnetonka,Minnesota,Central,55345,0
3362,Sanjit Chand,Home Office,24064,1,7/25/2013,Medium,23,0.07,Technology,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,297.64,0.57,6366.52,935.8,7/28/2013,Delivery Truck,14.7,Urbandale,Iowa,Central,50322,0
3363,Gary Hwang,Home Office,24066,1,4/13/2015,High,30,0.07,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,150.98,0.65,4278.61,-955.56,4/15/2015,Delivery Truck,66.27,Brandon,Florida,South,33511,0
3364,Frank Atkinson,Corporate,24067,1,8/22/2015,High,30,0.07,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,3.98,0.38,128.25,-95.312,8/24/2015,Express Air,5.26,Hudson,MA,East,1749,0
3365,Frank Atkinson,Corporate,24067,1,8/22/2015,High,19,0.07,Office Supplies,Small Box,Xerox 1920,Paper,5.98,0.40,120.56,-79.35,8/23/2015,Regular Air,7.5,Seymour,Indiana,Central,47274,1
3366,Frank Atkinson,Corporate,24067,1,8/22/2015,High,46,0.03,Technology,Small Box,252,Telephones and Communication,65.99,0.55,2640.6865,751.383,8/23/2015,Express Air,5.92,Seymour,Indiana,Central,47274,1
3367,Anne Pryor,Home Office,24069,1,7/16/2013,Low,21,0.02,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,376.13,0.74,7981.2,-592.5205,7/23/2013,Delivery Truck,85.63,Troy,New York,East,12180,0
3368,Sonia Sunley,Corporate,24070,1,3/15/2014,High,36,0.10,Office Supplies,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,0.38,170.42,-98.3135,3/16/2014,Regular Air,4.97,Lawrence,Kansas,Central,66044,1
3369,Sonia Sunley,Corporate,24070,1,3/15/2014,High,3,0.10,Furniture,Large Box,Hon Olson Stacker Stools,Chairs & Chairmats,140.81,0.57,431.29,-164.59,3/16/2014,Regular Air,24.49,Lawrence,Kansas,Central,66044,0
3370,Sonia Sunley,Corporate,24070,1,3/15/2014,High,48,0.00,Office Supplies,Wrap Bag,Newell 314,Pens & Art Supplies,5.58,0.60,294.26,88.8,3/16/2014,Express Air,0.7,Leavenworth,Kansas,Central,66048,0
3371,Anthony Johnson,Small Business,24097,1,8/4/2013,High,1,0.00,Technology,Small Pack,TDK 4.7GB DVD+RW,Computer Peripherals,14.48,0.49,17.19,-35.34,8/4/2013,Regular Air,1.99,Oak Park,Illinois,Central,60302,0
3372,Anthony Johnson,Small Business,24097,1,8/4/2013,High,27,0.04,Technology,Small Box,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,99.99,0.50,2689.48,399.93,8/6/2013,Regular Air,19.99,Oak Park,Illinois,Central,60302,1
3373,Anthony Johnson,Small Business,24097,1,8/4/2013,High,2,0.01,Office Supplies,Small Box,Xerox 190,Paper,4.98,0.38,15.31,-8.15,8/6/2013,Regular Air,4.86,Oak Park,Illinois,Central,60302,1
3374,Erin Mull,Small Business,24098,1,4/17/2015,Critical,42,0.05,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,4.82,0.36,199.58,46.308,4/18/2015,Regular Air,1.49,Auburn,Alabama,South,36830,0
3375,Erin Mull,Small Business,24098,1,4/17/2015,Critical,10,0.05,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,7.64,0.36,80.59,-20.49,4/19/2015,Regular Air,5.83,Auburn,Alabama,South,36830,0
3376,Erin Mull,Small Business,24098,1,4/17/2015,Critical,32,0.02,Technology,Small Box,LX 788,Telephones and Communication,155.99,0.58,4158.0725,836.145,4/18/2015,Regular Air,8.99,Auburn,Alabama,South,36830,1
3377,Max Engle,Corporate,24099,1,5/20/2014,Not Specified,6,0.01,Technology,Small Box,Logitech Internet Navigator Keyboard,Computer Peripherals,30.98,0.79,205.24,-135.51,5/21/2014,Regular Air,6.5,Long Beach,New York,East,11561,0
3378,Max Engle,Corporate,24099,1,5/20/2014,Not Specified,36,0.00,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,20.34,0.84,825.82,-1049.26,5/21/2014,Regular Air,35,Long Beach,New York,East,11561,0
3379,Fred McMath,Small Business,24102,1,11/30/2013,Critical,50,0.03,Office Supplies,Small Box,"Companion Letter/Legal File, Black",Storage & Organization,37.76,0.57,1844.26,47.58,12/1/2013,Regular Air,12.9,Bangor,Maine,East,4401,1
3380,Eugene Barchas,Corporate,24128,1,11/23/2013,High,13,0.10,Office Supplies,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Paper,21.98,0.39,270.63,7.07,11/25/2013,Regular Air,8.32,Carpentersville,Illinois,Central,60110,1
3381,Eugene Barchas,Corporate,24128,1,11/23/2013,High,43,0.09,Technology,Small Box,CF 888,Telephones and Communication,195.99,0.59,6583.913,1459.791,11/25/2013,Regular Air,3.99,Carpentersville,Illinois,Central,60110,1
3382,Justin Knight,Corporate,24132,1,7/6/2012,Low,4,0.03,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,6.75,0.35,31.01,-4.485,7/11/2012,Regular Air,2.99,Cedar Falls,Iowa,Central,50613,0
3383,Justin Knight,Corporate,24132,1,7/6/2012,Low,46,0.05,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,7.1,0.39,331.83,-101.246,7/6/2012,Regular Air,6.05,Cedar Falls,Iowa,Central,50613,0
3384,Justin Knight,Corporate,24132,1,7/6/2012,Low,22,0.04,Technology,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,0.60,446.46,-1.88,7/11/2012,Regular Air,4,Cedar Falls,Iowa,Central,50613,0
3385,Justin Knight,Corporate,24132,1,7/6/2012,Low,31,0.05,Office Supplies,Small Box,Ibico Recycled Linen-Style Covers,Binders and Binder Accessories,39.06,0.37,1252.89,339.745,7/13/2012,Regular Air,10.55,Cedar Rapids,Iowa,Central,52402,0
3386,Justin Knight,Corporate,24132,1,7/6/2012,Low,12,0.04,Office Supplies,Small Box,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,3.52,0.38,47.79,-57.753,7/15/2012,Regular Air,6.83,Cedar Rapids,Iowa,Central,52402,0
3387,Justin Knight,Corporate,24132,1,7/6/2012,Low,3,0.02,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,15.51,0.59,63.84,-47.97,7/13/2012,Regular Air,17.78,Cedar Rapids,Iowa,Central,52402,0
3388,Ed Ludwig,Consumer,24135,1,1/22/2013,Low,12,0.10,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,30.44,0.37,345.19,111.588,1/24/2013,Regular Air,1.49,Duncanville,Texas,Central,75116,0
3389,Amy Hunt,Home Office,24160,1,2/1/2014,Medium,44,0.06,Technology,Small Box,T60,Telephones and Communication,95.99,0.56,3644.596,1104.318,2/2/2014,Regular Air,4.9,Knoxville,Tennessee,South,37918,0
3390,Sean Braxton,Small Business,24162,1,8/22/2012,Not Specified,1,0.08,Office Supplies,Wrap Bag,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper,9.68,0.37,10.94,-4.35,8/24/2012,Regular Air,2.03,Hollywood,Florida,South,33021,0
3391,Sean Braxton,Small Business,24162,1,8/22/2012,Not Specified,12,0.04,Furniture,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",Tables,150.98,0.70,1755.3,-7.01,8/23/2012,Delivery Truck,16.01,Hollywood,Florida,South,33021,0
3392,Beth Fritzler,Small Business,24193,1,3/14/2012,Not Specified,45,0.02,Furniture,Jumbo Box,O'Sullivan Living Dimensions 3-Shelf Bookcases,Bookcases,200.98,0.75,9539.6,-163.63,3/16/2012,Delivery Truck,55.96,Morristown,Tennessee,South,37814,0
3393,Beth Fritzler,Small Business,24193,1,3/14/2012,Not Specified,24,0.02,Office Supplies,Small Box,Xerox 1971,Paper,4.28,0.40,109.86,-63.87,3/15/2012,Regular Air,5.17,Morristown,Tennessee,South,37814,0
3394,Beth Fritzler,Small Business,24193,1,3/14/2012,Not Specified,19,0.04,Technology,Wrap Bag,Accessory4,Telephones and Communication,85.99,0.85,1426.5125,-175.175,3/16/2012,Regular Air,0.99,Morristown,Tennessee,South,37814,0
3395,Nat Carroll,Home Office,24196,1,7/30/2013,High,2,0.08,Office Supplies,Small Box,Xerox 1971,Paper,4.28,0.40,13.44,-8.88,7/31/2013,Regular Air,5.17,Killeen,Texas,Central,76541,0
3396,Nat Carroll,Home Office,24196,1,7/30/2013,High,24,0.05,Office Supplies,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage & Organization,43.57,0.55,1049.49,-5.41,8/1/2013,Regular Air,16.36,Killeen,Texas,Central,76541,1
3397,David Smith,Small Business,24197,1,2/3/2013,Low,41,0.00,Technology,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Computer Peripherals,55.94,0.68,2354.4,246.54,2/10/2013,Express Air,6.55,Highland Village,Texas,Central,75067,0
3398,David Smith,Small Business,24197,1,2/3/2013,Low,2,0.05,Technology,Small Pack,Accessory29,Telephones and Communication,20.99,0.83,35.6405,-110.396,2/10/2013,Regular Air,1.25,Highland Village,Texas,Central,75067,0
3399,Randy Bradley,Small Business,24199,1,6/16/2012,Critical,16,0.00,Technology,Small Box,Keytronic Designer 104- Key Black Keyboard,Computer Peripherals,40.48,0.77,706.53,-314.42,6/17/2012,Regular Air,19.99,Dalton,Georgia,South,30721,0
3400,Karen Seio,Consumer,24227,1,8/16/2013,Medium,24,0.01,Technology,Small Box,6340,Telephones and Communication,85.99,0.58,1840.8535,424.638,8/18/2013,Regular Air,2.79,Florence,Alabama,South,35630,0
3401,Anne Pryor,Home Office,24228,1,7/17/2012,Low,31,0.05,Office Supplies,Wrap Bag,"Super Bands, 12/Pack",Rubber Bands,1.86,0.82,60.64,-66.62,7/21/2012,Regular Air,2.58,Troy,New York,East,12180,0
3402,Dennis Kane,Small Business,24231,1,8/7/2012,Not Specified,48,0.08,Technology,Small Box,i500plus,Telephones and Communication,65.99,0.58,2482.034,421.893,8/7/2012,Regular Air,5.92,Central Islip,New York,East,11722,0
3403,Roger Barcio,Corporate,24260,1,10/3/2013,Not Specified,48,0.09,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,11.97,0.58,548.3,-47.92,10/4/2013,Express Air,4.98,Boise,Idaho,West,83701,1
3404,Sung Pak,Small Business,24261,1,9/17/2015,Critical,28,0.06,Office Supplies,Small Box,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Storage & Organization,33.29,0.61,946.27,66.38,9/19/2015,Regular Air,8.74,Pocatello,Idaho,West,83201,0
3405,Rob Haberlin,Consumer,24263,1,9/15/2015,Low,16,0.10,Furniture,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,33.94,0.58,512.81,-177.07,9/22/2015,Delivery Truck,19.19,Pittsburgh,Pennsylvania,East,15122,0
3406,Thomas Seio,Home Office,24294,1,8/2/2012,Not Specified,24,0.03,Technology,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Office Machines,200.97,0.36,4865.72,1951.3,8/3/2012,Delivery Truck,15.59,Northbrook,Illinois,Central,60062,0
3407,Cindy Schnelling,Corporate,24326,1,9/29/2014,Critical,37,0.05,Office Supplies,Small Box,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Appliances,44.01,0.59,1596.86,418.6,10/1/2014,Regular Air,3.5,Florence,Kentucky,South,41042,1
3408,Cindy Schnelling,Corporate,24326,1,9/29/2014,Critical,12,0.06,Office Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,Pens & Art Supplies,6.68,0.48,78.36,8.52,9/30/2014,Regular Air,1.5,Florence,Kentucky,South,41042,0
3409,Toby Swindell,Small Business,24352,1,5/10/2013,Critical,32,0.03,Office Supplies,Wrap Bag,"Adams ""While You Were Out"" Message Pads",Paper,3.14,0.40,103.48,20.53,5/10/2013,Regular Air,1.14,Germantown,Tennessee,South,38138,0
3410,Barry Gonzalez,Consumer,24356,1,5/11/2013,Medium,37,0.06,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,350.99,0.55,12612.66,3325.03,5/13/2013,Delivery Truck,39,Perry Hall,Maryland,East,21128,0
3411,Christine Sundaresam,Small Business,24358,1,5/16/2012,Critical,27,0.07,Office Supplies,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,279.48,0.80,7333.45,-207.28,5/16/2012,Regular Air,35,Saint Louis,MO,Central,63116,0
3412,Linda Southworth,Consumer,24384,1,3/26/2014,Medium,44,0.06,Office Supplies,Small Box,Avery 508,Labels,4.91,0.36,205.11,95.52,3/28/2014,Regular Air,0.5,Oviedo,Florida,South,32765,1
3413,Linda Southworth,Consumer,24384,1,3/26/2014,Medium,21,0.07,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,193.17,0.71,3981.23,294.94,3/28/2014,Regular Air,19.99,Oviedo,Florida,South,32765,0
3414,Linda Southworth,Consumer,24384,1,3/26/2014,Medium,20,0.10,Technology,Small Box,CF 688,Telephones and Communication,155.99,0.58,2458.2425,110.538,3/28/2014,Regular Air,8.99,Oviedo,Florida,South,32765,1
3415,Bruce Stewart,Corporate,24386,1,6/26/2015,High,41,0.03,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,100.97,0.46,4256.51,1653.96,6/28/2015,Regular Air,7.18,Maryland Heights,MO,Central,63043,1
3416,Bruce Stewart,Corporate,24386,1,6/26/2015,High,12,0.01,Technology,Small Box,Targus USB Numeric Keypad,Computer Peripherals,40.98,0.74,503.08,-102.74,6/28/2015,Regular Air,6.5,Maryland Heights,MO,Central,63043,1
3417,Bruce Stewart,Corporate,24386,1,6/26/2015,High,15,0.00,Office Supplies,Small Box,Avery 491,Labels,4.13,0.39,76.94,29.67,6/27/2015,Express Air,0.99,Maryland Heights,MO,Central,63043,0
3418,Bryan Mills,Small Business,24387,1,8/10/2014,Critical,23,0.01,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,40.97,0.57,1003.31,51.9,8/11/2014,Regular Air,14.45,Vernon Hills,Illinois,Central,60061,1
3419,Bryan Mills,Small Business,24387,1,8/10/2014,Critical,17,0.04,Furniture,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,349.45,0.00,6048.18,1418.36,8/10/2014,Delivery Truck,60,Vernon Hills,Illinois,Central,60061,0
3420,Erica Bern,Corporate,24388,1,1/26/2014,Critical,15,0.00,Technology,Jumbo Drum,Sharp 1540cs Digital Laser Copier,Copiers and Fax,549.99,0.35,8662.34,-704.66,1/27/2014,Delivery Truck,49,Fort Wayne,Indiana,Central,46806,1
3421,Katherine Nockton,Home Office,24390,1,6/6/2015,Low,2,0.10,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,50.98,0.73,107.67,-234.66,6/8/2015,Express Air,6.5,Lancaster,Ohio,East,43130,1
3422,Raymond Book,Consumer,24391,1,3/6/2012,Low,14,0.08,Furniture,Jumbo Box,"Bush® Cubix Conference Tables, Fully Assembled",Tables,230.98,0.60,3236.8,501.69,3/10/2012,Delivery Truck,23.78,Bellingham,Washington,West,98226,0
3423,Craig Yedwab,Corporate,24422,1,12/29/2014,Critical,20,0.06,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,179.29,0.76,3467.28,-433.290143,12/31/2014,Delivery Truck,29.21,Brunswick,Maine,East,4011,0
3424,Roy Skaria,Corporate,24448,1,2/6/2015,High,46,0.05,Furniture,Jumbo Box,Chromcraft Rectangular Conference Tables,Tables,236.97,0.61,11036.16,1187.8,2/8/2015,Delivery Truck,59.24,Gainesville,Florida,South,32601,0
3425,Kristina Nunn,Consumer,24450,1,7/9/2015,Critical,37,0.02,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,11.97,0.58,443.35,-21.73,7/11/2015,Regular Air,4.98,Detroit,Michigan,Central,48227,0
